iso3,year,category,ghg_p5,ghg_p95,ipcc_ghg_tot,id
USA,2035,C3,1908.46155167224,5183.4453,4175.020749935883,"COFFEE 1.1, EN_NPi2020_400f_lowBECCS"
USA,2035,C3,1908.46155167224,5183.4453,3593.3621,"REMIND-MAgPIE 2.1-4.2, NGFS2_Delayed Transition"
USA,2035,C3,1908.46155167224,5183.4453,4726.081718374532,"MESSAGEix-GLOBIOM_1.1, EN_INDCi2030_800f"
USA,2035,C3,1908.46155167224,5183.4453,5010.373211359752,"MESSAGEix-GLOBIOM_1.1, EN_NPi2020_800f"
USA,2035,C3,1908.46155167224,5183.4453,2337.829833984375,"POLES ENGAGE, EN_NPi2020_500f"
USA,2035,C3,1908.46155167224,5183.4453,5119.589658925977,"MESSAGEix-GLOBIOM_1.1, EN_NPi2020_1000f_DR4p"
USA,2035,C3,1908.46155167224,5183.4453,3483.663853061684,"COFFEE 1.1, EN_NPi2020_600"
USA,2035,C3,1908.46155167224,5183.4453,3309.6937,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_800f"
USA,2035,C3,1908.46155167224,5183.4453,3357.3734,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_1000f"
USA,2035,C3,1908.46155167224,5183.4453,2044.896850585937,"POLES ENGAGE, EN_INDCi2030_600f"
USA,2035,C3,1908.46155167224,5183.4453,4609.60921421233,"MESSAGEix-GLOBIOM_1.2, COV_GreenPush_1000"
USA,2035,C3,1908.46155167224,5183.4453,3466.6708984375,"IMAGE 3.0, CO_Bridge"
USA,2035,C3,1908.46155167224,5183.4453,4464.764723787818,"MESSAGEix-GLOBIOM_1.1, EN_NPi2020_800"
USA,2035,C3,1908.46155167224,5183.4453,5183.4453,"AIM/CGE 2.2, EN_INDCi2030_900f"
USA,2035,C3,1908.46155167224,5183.4453,2265.32305521247,"WITCH 5.0, EN_NPi2020_600f"
USA,2035,C3,1908.46155167224,5183.4453,4873.67784269807,"MESSAGEix-GLOBIOM_1.2, COV_Restore_1000"
USA,2035,C3,1908.46155167224,5183.4453,3162.4657,"REMIND-MAgPIE 2.1-4.2, NGFS2_Below 2°C - IPD-95th"
USA,2035,C3,1908.46155167224,5183.4453,4207.991025367041,"GEM-E3_V2021, EN_NPi2020_1000"
USA,2035,C3,1908.46155167224,5183.4453,4564.9541015625,"IMAGE 3.0, EN_NPi2020_1000"
USA,2035,C3,1908.46155167224,5183.4453,4115.0029296875,"IMAGE 3.0, EN_NPi2020_800"
USA,2035,C3,1908.46155167224,5183.4453,3062.85698110456,"WITCH 5.0, EN_INDCi2030_900f_NDCp"
USA,2035,C3,1908.46155167224,5183.4453,2698.322998046875,"POLES GECO2019, CO_2Deg2030"
USA,2035,C3,1908.46155167224,5183.4453,3065.42037293932,"WITCH 5.0, EN_INDCi2030_1000"
USA,2035,C3,1908.46155167224,5183.4453,3440.363037109375,"IMAGE 3.0, CO_2Deg2030"
USA,2035,C3,1908.46155167224,5183.4453,2952.8844,"REMIND 2.1, TechCost-SSP2-B1100-oilH"
USA,2035,C3,1908.46155167224,5183.4453,4083.468546689419,"GEM-E3_V2021, EN_INDCi2030_1000_NDCp"
USA,2035,C3,1908.46155167224,5183.4453,4411.044921875,"IMAGE 3.2, SSP1_SPA1_26I_RE"
USA,2035,C3,1908.46155167224,5183.4453,3601.0535,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_1000"
USA,2035,C3,1908.46155167224,5183.4453,2548.14554213651,"WITCH 5.0, EN_INDCi2030_600f"
USA,2035,C3,1908.46155167224,5183.4453,3127.79723452752,"WITCH 5.0, EN_INDCi2030_900f"
USA,2035,C3,1908.46155167224,5183.4453,2881.118677634397,"COFFEE 1.1, EN_NPi2020_400_lowBECCS"
USA,2035,C3,1908.46155167224,5183.4453,3385.2097,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_1000f_NDCp"
USA,2035,C3,1908.46155167224,5183.4453,3455.0516,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_1200f"
USA,2035,C3,1908.46155167224,5183.4453,3007.8121,"REMIND 2.1, TechCost-SSP2-B1100-gasH"
USA,2035,C3,1908.46155167224,5183.4453,4154.336375215897,"COFFEE 1.1, CO_Bridge"
USA,2035,C3,1908.46155167224,5183.4453,3505.2319,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_900"
USA,2035,C3,1908.46155167224,5183.4453,2943.06253552832,"WITCH 5.0, EN_INDCi2030_800f_NDCp"
USA,2035,C3,1908.46155167224,5183.4453,3538.872467257087,"GEM-E3_V2021, EN_NPi2020_800"
USA,2035,C3,1908.46155167224,5183.4453,2051.07177734375,"POLES ENGAGE, EN_INDCi2030_600f_COV"
USA,2035,C3,1908.46155167224,5183.4453,3331.2489,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_900f"
USA,2035,C3,1908.46155167224,5183.4453,3840.4144,"REMIND 2.1, LeastTotalCost_CBA_brkSR15_SSP2_P50"
USA,2035,C3,1908.46155167224,5183.4453,5155.922359017992,"MESSAGEix-GLOBIOM_1.1, EN_NPi2020_900f"
USA,2035,C3,1908.46155167224,5183.4453,2398.38577973612,"WITCH 5.0, EN_INDCi2030_800_NDCp"
USA,2035,C3,1908.46155167224,5183.4453,2163.04041268107,"WITCH 5.0, CO_2Deg2020"
USA,2035,C3,1908.46155167224,5183.4453,2937.43843662917,"WITCH 5.0, EN_INDCi2030_800f"
USA,2035,C3,1908.46155167224,5183.4453,4530.398419728877,"MESSAGEix-GLOBIOM_1.1, EN_NPi2020_800_COV"
USA,2035,C3,1908.46155167224,5183.4453,2373.57691893279,"WITCH 5.0, EN_NPi2020_900"
USA,2035,C3,1908.46155167224,5183.4453,4145.301914681181,"GEM-E3_V2021, EN_INDCi2030_1000f_COV"
USA,2035,C3,1908.46155167224,5183.4453,5179.385158167053,"MESSAGEix-GLOBIOM_1.1, EN_INDCi2030_900f_NDCp"
USA,2035,C3,1908.46155167224,5183.4453,4075.158506930704,"GEM-E3_V2021, EN_INDCi2030_1000"
USA,2035,C3,1908.46155167224,5183.4453,3814.075927734375,"IMAGE 3.0, EN_INDCi2030_800f"
USA,2035,C3,1908.46155167224,5183.4453,3953.2524,"REMIND 2.1, LeastTotalCost_LTC_brkLR15_SSP5_P50"
USA,2035,C3,1908.46155167224,5183.4453,3216.0929,"REMIND-MAgPIE 2.1-4.3, DeepElec_SSP2_def_Budg1300"
USA,2035,C3,1908.46155167224,5183.4453,4633.21428681665,"MESSAGEix-GLOBIOM_1.1, EN_INDCi2030_1000_COV"
USA,2035,C3,1908.46155167224,5183.4453,3240.447998046875,"IMAGE 3.0, CO_2Deg2020"
USA,2035,C3,1908.46155167224,5183.4453,4119.835020047824,"MESSAGEix-GLOBIOM_1.1, EN_NPi2020_1000_DR1p"
USA,2035,C3,1908.46155167224,5183.4453,3904.9945,"REMIND 2.1, LeastTotalCost_CEA_brkLR15_SSP2_P50"
USA,2035,C3,1908.46155167224,5183.4453,4163.761932802698,"GEM-E3_V2021, EN_NPi2020_1000f_COV"
USA,2035,C3,1908.46155167224,5183.4453,3863.262250232509,"COFFEE 1.1, EN_NPi2020_700"
USA,2035,C3,1908.46155167224,5183.4453,4983.929897300658,"MESSAGEix-GLOBIOM_1.1, EN_NPi2020_1000f_DR3p"
USA,2035,C3,1908.46155167224,5183.4453,4744.741156,"MESSAGEix-GLOBIOM_1.1, NGFS2_Delayed Transition"
USA,2035,C3,1908.46155167224,5183.4453,2839.53267598559,"WITCH 5.0, CO_Bridge"
USA,2035,C3,1908.46155167224,5183.4453,2978.9755,"REMIND 2.1, TechCost-SSP2-B1100-nucH"
USA,2035,C3,1908.46155167224,5183.4453,4467.93212890625,"IMAGE 3.0, EN_NPi2020_1000f"
USA,2035,C3,1908.46155167224,5183.4453,3105.356541395367,"COFFEE 1.1, EN_INDCi2030_600_NDCp"
USA,2035,C3,1908.46155167224,5183.4453,3592.5623,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_1000_COV"
USA,2035,C3,1908.46155167224,5183.4453,2916.5937,"REMIND 2.1, R2p1_SSP2-PkBudg1100"
USA,2035,C3,1908.46155167224,5183.4453,3670.14599609375,"IMAGE 3.2, SSP1_SPA1_26I_LI"
USA,2035,C3,1908.46155167224,5183.4453,3440.5602,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_1000_COV"
USA,2035,C3,1908.46155167224,5183.4453,5109.69604006534,"MESSAGEix-GLOBIOM_1.2, COV_SelfReliance_1000"
USA,2035,C3,1908.46155167224,5183.4453,2812.33479100902,"WITCH 5.0, EN_INDCi2030_900"
USA,2035,C3,1908.46155167224,5183.4453,3658.343994140625,"IMAGE 3.2, SSP1_SPA1_26I_LIRE"
USA,2035,C3,1908.46155167224,5183.4453,5183.4453,"AIM/CGE 2.2, EN_INDCi2030_1000f"
USA,2035,C3,1908.46155167224,5183.4453,1908.46155167224,"WITCH 5.0, EN_NPi2020_600"
USA,2035,C3,1908.46155167224,5183.4453,3233.222900390625,"IMAGE 3.2, SSP2_SPA2_26I_RE"
USA,2035,C3,1908.46155167224,5183.4453,3150.56281819479,"WITCH 5.0, EN_INDCi2030_1000f_NDCp"
USA,2035,C3,1908.46155167224,5183.4453,3165.0458984375,"IMAGE 3.2, SSP2_SPA2_26I_LIRE"
USA,2035,C3,1908.46155167224,5183.4453,3915.8148,"REMIND 2.1, LeastTotalCost_CEA_brkSR15_SSP2_P50"
USA,2035,C3,1908.46155167224,5183.4453,4149.193348418517,"COFFEE 1.1, EN_NPi2020_800"
USA,2035,C3,1908.46155167224,5183.4453,3148.8832,"REMIND-MAgPIE 2.1-4.2, NGFS2_Below 2°C - IPD-median"
USA,2035,C3,1908.46155167224,5183.4453,2591.01888405487,"WITCH 5.0, EN_NPi2020_1000"
USA,2035,C3,1908.46155167224,5183.4453,4921.2532249638,"MESSAGEix-GLOBIOM_1.2, COV_NoPolicyNoCOVID_1000"
USA,2035,C3,1908.46155167224,5183.4453,3376.1211,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_1000_NDCp"
USA,2035,C3,1908.46155167224,5183.4453,4970.96484375,"IMAGE 3.2, SSP2_SPA0_26I_D"
USA,2035,C3,1908.46155167224,5183.4453,4814.33382267196,"MESSAGEix-GLOBIOM_1.2, COV_SmartUse_1000"
USA,2035,C3,1908.46155167224,5183.4453,2723.146931578685,"COFFEE 1.1, EN_INDCi2030_600"
USA,2035,C3,1908.46155167224,5183.4453,3459.1032,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_1200"
USA,2035,C3,1908.46155167224,5183.4453,3291.38593520767,"WITCH 5.0, EN_INDCi2030_1000f"
USA,2035,C3,1908.46155167224,5183.4453,4686.145804516926,"MESSAGEix-GLOBIOM_1.1, EN_NPi2020_1000_DR2p"
USA,2035,C3,1908.46155167224,5183.4453,4220.7673,"REMIND 2.1, LeastTotalCost_LTC_brkSR15_SSP5_P50"
USA,2035,C3,1908.46155167224,5183.4453,2728.06546503791,"WITCH 5.0, EN_INDCi2030_900_NDCp"
USA,2035,C3,1908.46155167224,5183.4453,2130.72241150342,"WITCH 5.0, EN_NPi2020_700"
USA,2035,C3,1908.46155167224,5183.4453,2751.20849609375,"POLES ENGAGE, EN_NPi2020_700f"
USA,2035,C3,1908.46155167224,5183.4453,4078.42583669806,"GEM-E3_V2021, EN_INDCi2030_1000_COV_NDCp"
USA,2035,C3,1908.46155167224,5183.4453,3040.3037,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_800"
USA,2035,C3,1908.46155167224,5183.4453,3361.084,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_800"
USA,2035,C3,1908.46155167224,5183.4453,2797.18765267009,"WITCH 5.0, EN_INDCi2030_700f"
USA,2035,C3,1908.46155167224,5183.4453,2945.3738,"REMIND 2.1, TechCost-SSP2-B1100-spvH"
USA,2035,C3,1908.46155167224,5183.4453,2592.75703184154,"WITCH 5.0, EN_NPi2020_900f"
USA,2035,C3,1908.46155167224,5183.4453,2479.271484375,"POLES ENGAGE, EN_NPi2020_600f_COV"
USA,2035,C3,1908.46155167224,5183.4453,3883.416799204009,"COFFEE 1.1, EN_INDCi2030_800"
USA,2035,C3,1908.46155167224,5183.4453,4145.917207424508,"GEM-E3_V2021, EN_NPi2020_800f"
USA,2035,C3,1908.46155167224,5183.4453,3290.7016,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_900"
USA,2035,C3,1908.46155167224,5183.4453,4572.664209850536,"COFFEE 1.1, EN_NPi2020_900"
USA,2035,C3,1908.46155167224,5183.4453,3387.3926,"REMIND 2.1, R2p1_SSP2-PkBudg1300"
USA,2035,C3,1908.46155167224,5183.4453,2495.25787633619,"WITCH 5.0, EN_NPi2020_800f"
USA,2035,C3,1908.46155167224,5183.4453,3601.6641,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_1000f_COV"
USA,2035,C3,1908.46155167224,5183.4453,4069.218165957136,"MESSAGEix-GLOBIOM_1.1, EN_NPi2020_1000f_DR1p"
USA,2035,C3,1908.46155167224,5183.4453,2496.1704,"REMIND-MAgPIE 2.1-4.3, DeepElec_SSP2_ HighRE_Budg1300"
USA,2035,C3,1908.46155167224,5183.4453,4106.531307528405,"GEM-E3_V2021, EN_NPi2020_1000_COV"
USA,2035,C3,1908.46155167224,5183.4453,4998.428864103133,"MESSAGEix-GLOBIOM_1.1, EN_NPi2020_800f_COV"
USA,2035,C3,1908.46155167224,5183.4453,3222.1922,"REMIND 2.1, LeastTotalCost_CBA_brkLR15_SSP2_P50"
USA,2035,C3,1908.46155167224,5183.4453,3452.0899,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_1000_COV_NDCp"
USA,2035,C3,1908.46155167224,5183.4453,4959.365961,"MESSAGEix-GLOBIOM_1.1, NGFS2_Below 2°C"
USA,2035,C3,1908.46155167224,5183.4453,4513.199096141023,"MESSAGEix-GLOBIOM_1.1, EN_INDCi2030_950_COV_NDCp"
USA,2035,C3,1908.46155167224,5183.4453,3671.0994,"REMIND-MAgPIE 2.1-4.2, CEMICS_SSP2-2C-fullCDR"
USA,2035,C3,1908.46155167224,5183.4453,2553.2272,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_700"
USA,2035,C3,1908.46155167224,5183.4453,4311.960607307212,"COFFEE 1.1, EN_INDCi2030_900"
USA,2035,C3,1908.46155167224,5183.4453,3415.3756,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_800f"
USA,2035,C3,1908.46155167224,5183.4453,3171.449353635066,"COFFEE 1.1, EN_NPi2020_500"
USA,2035,C3,1908.46155167224,5183.4453,2430.31232460043,"WITCH 5.0, CO_2Deg2030"
USA,2035,C3,1908.46155167224,5183.4453,3611.48,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_1000f"
USA,2035,C3,1908.46155167224,5183.4453,4730.718169995509,"MESSAGEix-GLOBIOM_1.1, EN_INDCi2030_800f_NDCp"
USA,2035,C3,1908.46155167224,5183.4453,2090.243896484375,"POLES ENGAGE, EN_INDCi2030_600f_NDCp"
USA,2035,C3,1908.46155167224,5183.4453,2952.7955,"REMIND 2.1, TechCost-SSP2-B1100-windH"
USA,2035,C3,1908.46155167224,5183.4453,3327.937,"REMIND-MAgPIE 2.0-4.1, Diff_1300Gt_hybrid_def"
USA,2035,C3,1908.46155167224,5183.4453,5055.237250264048,"MESSAGEix-GLOBIOM_1.1, EN_NPi2020_900f_COV"
USA,2035,C3,1908.46155167224,5183.4453,2283.97265625,"POLES ENGAGE, EN_INDCi2030_700f"
USA,2035,C3,1908.46155167224,5183.4453,3225.9184,"REMIND-MAgPIE 2.1-4.2, CEMICS_SSP2-2C-minCDR"
USA,2035,C4,2828.795043945313,5590.576717531741,4773.064921474521,"COFFEE 1.1, CO_2Deg2030"
USA,2035,C4,2828.795043945313,5590.576717531741,5441.132293773992,"COFFEE 1.1, EN_NPi2020_1200"
USA,2035,C4,2828.795043945313,5590.576717531741,5533.010453427997,"MESSAGEix-GLOBIOM_1.1, EN_INDCi2030_1200f_COV"
USA,2035,C4,2828.795043945313,5590.576717531741,3420.130615234375,"POLES ENGAGE, EN_NPi2020_1200f"
USA,2035,C4,2828.795043945313,5590.576717531741,3594.32955866166,"WITCH 5.0, EN_INDCi2030_1200f_NDCp"
USA,2035,C4,2828.795043945313,5590.576717531741,3089.303955078125,"POLES ENGAGE, EN_INDCi2030_1200f"
USA,2035,C4,2828.795043945313,5590.576717531741,5028.8369140625,"IMAGE 3.0, EN_NPi2020_1400"
USA,2035,C4,2828.795043945313,5590.576717531741,4652.333938714361,"COFFEE 1.1, EN_INDCi2030_1000_NDCp"
USA,2035,C4,2828.795043945313,5590.576717531741,3346.05975700107,"WITCH 5.0, EN_INDCi2030_1200_NDCp"
USA,2035,C4,2828.795043945313,5590.576717531741,4287.536151578615,"GEM-E3_V2021, EN_NPi2020_1000f"
USA,2035,C4,2828.795043945313,5590.576717531741,4263.759765625,"IMAGE 3.0, EN_INDCi2030_1000f"
USA,2035,C4,2828.795043945313,5590.576717531741,4744.045925887228,"COFFEE 1.1, EN_INDCi2030_600f"
USA,2035,C4,2828.795043945313,5590.576717531741,5305.415721971271,"MESSAGEix-GLOBIOM_1.1, EN_INDCi2030_1200_NDCp"
USA,2035,C4,2828.795043945313,5590.576717531741,4913.609721951115,"COFFEE 1.1, CO_2Deg2020"
USA,2035,C4,2828.795043945313,5590.576717531741,4386.881190041077,"GEM-E3_V2021, EN_NPi2020_1400f"
USA,2035,C4,2828.795043945313,5590.576717531741,5183.4453,"AIM/CGE 2.2, EN_INDCi2030_1200"
USA,2035,C4,2828.795043945313,5590.576717531741,4282.601926619715,"GEM-E3_V2021, EN_INDCi2030_1400f"
USA,2035,C4,2828.795043945313,5590.576717531741,2920.455810546875,"POLES ENGAGE, EN_NPi2020_800f"
USA,2035,C4,2828.795043945313,5590.576717531741,4903.306459844976,"COFFEE 1.1, EN_INDCi2030_700f"
USA,2035,C4,2828.795043945313,5590.576717531741,5041.884965720852,"COFFEE 1.1, EN_INDCi2030_800f"
USA,2035,C4,2828.795043945313,5590.576717531741,5550.618830122176,"MESSAGEix-GLOBIOM_1.1, EN_INDCi2030_1200f_COV_NDCp"
USA,2035,C4,2828.795043945313,5590.576717531741,4634.4228515625,"IMAGE 3.0, EN_NPi2020_1200f"
USA,2035,C4,2828.795043945313,5590.576717531741,5277.687583501332,"MESSAGEix-GLOBIOM_1.1, EN_INDCi2030_1200"
USA,2035,C4,2828.795043945313,5590.576717531741,4393.18310546875,"IMAGE 3.0, EN_INDCi2030_1200f"
USA,2035,C4,2828.795043945313,5590.576717531741,5205.009957335639,"COFFEE 1.1, EN_NPi2020_700f"
USA,2035,C4,2828.795043945313,5590.576717531741,4432.193,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_1600f"
USA,2035,C4,2828.795043945313,5590.576717531741,5448.807391068047,"MESSAGEix-GLOBIOM_1.1, EN_NPi2020_1200f_COV"
USA,2035,C4,2828.795043945313,5590.576717531741,4822.734586781245,"COFFEE 1.1, EN_NPi2020_1000"
USA,2035,C4,2828.795043945313,5590.576717531741,3691.25500303104,"WITCH 5.0, EN_INDCi2030_1200f"
USA,2035,C4,2828.795043945313,5590.576717531741,5558.186060887393,"MESSAGEix-GLOBIOM_1.1, EN_INDCi2030_1400_NDCp"
USA,2035,C4,2828.795043945313,5590.576717531741,2890.25732421875,"POLES ENGAGE, EN_INDCi2030_1200"
USA,2035,C4,2828.795043945313,5590.576717531741,2947.48794774759,"WITCH 5.0, EN_NPi2020_1200"
USA,2035,C4,2828.795043945313,5590.576717531741,2938.33447265625,"POLES GECO2019, CO_Bridge_notax"
USA,2035,C4,2828.795043945313,5590.576717531741,5183.4453,"AIM/CGE 2.2, EN_INDCi2030_1200f"
USA,2035,C4,2828.795043945313,5590.576717531741,5541.319552569059,"MESSAGEix-GLOBIOM_1.1, EN_INDCi2030_1400"
USA,2035,C4,2828.795043945313,5590.576717531741,4046.57751058174,"WITCH 5.0, EN_INDCi2030_1400f_NDCp"
USA,2035,C4,2828.795043945313,5590.576717531741,4282.601926619715,"GEM-E3_V2021, EN_INDCi2030_1400"
USA,2035,C4,2828.795043945313,5590.576717531741,4211.745946275942,"GEM-E3_V2021, EN_INDCi2030_1000f"
USA,2035,C4,2828.795043945313,5590.576717531741,4210.941482164615,"GEM-E3_V2021, EN_INDCi2030_1000f_NDCp"
USA,2035,C4,2828.795043945313,5590.576717531741,4861.531105050247,"COFFEE 1.1, EN_INDCi2030_1200"
USA,2035,C4,2828.795043945313,5590.576717531741,5336.895442354993,"MESSAGEix-GLOBIOM_1.1, EN_INDCi2030_1000f_NDCp"
USA,2035,C4,2828.795043945313,5590.576717531741,4896.529662755663,"COFFEE 1.1, EN_NPi2020_600f"
USA,2035,C4,2828.795043945313,5590.576717531741,4389.47216796875,"IMAGE 3.0, EN_INDCi2030_1400f"
USA,2035,C4,2828.795043945313,5590.576717531741,3751.956934834629,"WITCH 5.0, EN_NPi2020_1600f"
USA,2035,C4,2828.795043945313,5590.576717531741,3209.481689453125,"POLES ENGAGE, EN_NPi2020_1000f"
USA,2035,C4,2828.795043945313,5590.576717531741,4717.843062913457,"COFFEE 1.1, EN_INDCi2030_1000"
USA,2035,C4,2828.795043945313,5590.576717531741,3966.49794856573,"WITCH 5.0, EN_INDCi2030_1400_NDCp"
USA,2035,C4,2828.795043945313,5590.576717531741,3640.5205,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_1400"
USA,2035,C4,2828.795043945313,5590.576717531741,5500.53947182201,"MESSAGEix-GLOBIOM_1.1, EN_NPi2020_1200f"
USA,2035,C4,2828.795043945313,5590.576717531741,5328.731586214083,"MESSAGEix-GLOBIOM_1.1, EN_INDCi2030_1000f"
USA,2035,C4,2828.795043945313,5590.576717531741,4081.73693047726,"WITCH 5.0, EN_INDCi2030_1400"
USA,2035,C4,2828.795043945313,5590.576717531741,3408.978016828,"WITCH 5.0, EN_NPi2020_1400f"
USA,2035,C4,2828.795043945313,5590.576717531741,3392.041345838189,"WITCH 5.0, EN_NPi2020_1400"
USA,2035,C4,2828.795043945313,5590.576717531741,5528.09304778682,"MESSAGEix-GLOBIOM_1.1, EN_INDCi2030_1200f_NDCp"
USA,2035,C4,2828.795043945313,5590.576717531741,4185.6255,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_1400f"
USA,2035,C4,2828.795043945313,5590.576717531741,2838.42333984375,"POLES ENGAGE, EN_INDCi2030_1000f_NDCp"
USA,2035,C4,2828.795043945313,5590.576717531741,3185.5546875,"POLES ENGAGE, EN_NPi2020_1000f_COV"
USA,2035,C4,2828.795043945313,5590.576717531741,4432.193,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_1600"
USA,2035,C4,2828.795043945313,5590.576717531741,4074.492919921875,"IMAGE 3.0, EN_INDCi2030_1200"
USA,2035,C4,2828.795043945313,5590.576717531741,5564.349177880693,"MESSAGEix-GLOBIOM_1.1, EN_INDCi2030_1400_COV_NDCp"
USA,2035,C4,2828.795043945313,5590.576717531741,4102.28065933465,"WITCH 5.0, EN_INDCi2030_1400f"
USA,2035,C4,2828.795043945313,5590.576717531741,5523.09661882503,"MESSAGEix-GLOBIOM_1.1, EN_INDCi2030_1200f"
USA,2035,C4,2828.795043945313,5590.576717531741,4919.80810546875,"IMAGE 3.0, EN_NPi2020_1400f"
USA,2035,C4,2828.795043945313,5590.576717531741,4315.599023,"GCAM 5.3, NGFS2_Delayed Transition"
USA,2035,C4,2828.795043945313,5590.576717531741,4476.0328,"REMIND-MAgPIE 1.7-3.0, CD-LINKS_INDC2030i_1600"
USA,2035,C4,2828.795043945313,5590.576717531741,4692.0731,"REMIND-MAgPIE 1.7-3.0, CD-LINKS_NPi2020_1600"
USA,2035,C4,2828.795043945313,5590.576717531741,3064.574951171875,"POLES ENGAGE, EN_NPi2020_900f"
USA,2035,C4,2828.795043945313,5590.576717531741,5183.4453,"AIM/CGE 2.2, EN_INDCi2030_1400"
USA,2035,C4,2828.795043945313,5590.576717531741,5420.847099233724,"COFFEE 1.1, EN_NPi2020_800f"
USA,2035,C4,2828.795043945313,5590.576717531741,3521.11585937555,"WITCH 5.0, EN_INDCi2030_1200"
USA,2035,C4,2828.795043945313,5590.576717531741,3028.64242107351,"WITCH 5.0, EN_NPi2020_1200f"
USA,2035,C4,2828.795043945313,5590.576717531741,3930.98095703125,"IMAGE 3.0, EN_INDCi2030_1000"
USA,2035,C4,2828.795043945313,5590.576717531741,5183.4453,"AIM/CGE 2.2, EN_INDCi2030_1400f"
USA,2035,C4,2828.795043945313,5590.576717531741,5546.780356487538,"MESSAGEix-GLOBIOM_1.1, EN_INDCi2030_1400_COV"
USA,2035,C4,2828.795043945313,5590.576717531741,3729.20970117122,"WITCH 5.0, EN_NPi2020_1600"
USA,2035,C4,2828.795043945313,5590.576717531741,4185.6255,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_1400"
USA,2035,C4,2828.795043945313,5590.576717531741,3059.59375,"POLES ENGAGE, EN_NPi2020_1200"
USA,2035,C4,2828.795043945313,5590.576717531741,5127.283658367901,"COFFEE 1.1, EN_INDCi2030_900f"
USA,2035,C4,2828.795043945313,5590.576717531741,3640.5205,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_1400f"
USA,2035,C4,2828.795043945313,5590.576717531741,4806.52001953125,"IMAGE 3.0, EN_NPi2020_1200"
USA,2035,C5,3524.314697265625,6240.280965647626,3702.730885,"GCAM 5.3, NGFS2_Nationally Determined Contributions (NDCs)"
USA,2035,C5,3524.314697265625,6240.280965647626,4062.06005859375,"IMAGE 3.2, SSP1_SPA1_34I_LI"
USA,2035,C5,3524.314697265625,6240.280965647626,3608.435546875,"POLES ENGAGE, EN_NPi2020_1600f"
USA,2035,C5,3524.314697265625,6240.280965647626,6161.527122408889,"MESSAGEix-GLOBIOM_1.1, EN_NPi2020_1800f"
USA,2035,C5,3524.314697265625,6240.280965647626,4525.17528469805,"WITCH 5.0, EN_INDCi2030_1800f_NDCp"
USA,2035,C5,3524.314697265625,6240.280965647626,4456.556300968718,"GEM-E3_V2021, EN_NPi2020_1800"
USA,2035,C5,3524.314697265625,6240.280965647626,5985.063440170899,"MESSAGEix-GLOBIOM_1.1, EN_INDCi2030_2000_COV_NDCp"
USA,2035,C5,3524.314697265625,6240.280965647626,3870.6234,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2100_COV"
USA,2035,C5,3524.314697265625,6240.280965647626,4511.9208984375,"IMAGE 3.2, SSP1_SPA1_34I_RE"
USA,2035,C5,3524.314697265625,6240.280965647626,3660.12744140625,"POLES ENGAGE, EN_NPi2020_1800f"
USA,2035,C5,3524.314697265625,6240.280965647626,5796.862815823902,"MESSAGEix-GLOBIOM_1.1, EN_INDCi2030_1600f_COV"
USA,2035,C5,3524.314697265625,6240.280965647626,5867.015100644753,"MESSAGEix-GLOBIOM_1.1, EN_INDCi2030_1800_COV_NDCp"
USA,2035,C5,3524.314697265625,6240.280965647626,5183.4453,"AIM/CGE 2.2, EN_INDCi2030_1600"
USA,2035,C5,3524.314697265625,6240.280965647626,3567.4765,"REMIND 2.1, R2p1_SSP1-NDC"
USA,2035,C5,3524.314697265625,6240.280965647626,4398.140373539601,"WITCH 5.0, EN_INDCi2030_1600f"
USA,2035,C5,3524.314697265625,6240.280965647626,4504.38095346014,"WITCH 5.0, EN_INDCi2030_1800"
USA,2035,C5,3524.314697265625,6240.280965647626,5269.506339309754,"COFFEE 1.1, EN_INDCi2030_1600f"
USA,2035,C5,3524.314697265625,6240.280965647626,3767.8212,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2100"
