iso3,year,past_ghg_net,ndc_low,ndc_high,ndc35pt_low,ndc35pt_high,ndc30pt_low,ndc30pt_high,nz_year,peak_net_ghg,s2z_pk_low,s2z_pk_high,s2z_ndc30_low,s2z_ndc30_high,s2z_latest,nz_ghg,ndc35_base
CHN,1990,3852.603452396942,,,,,,,,,,,,,,,
CHN,1991,3954.735680141077,,,,,,,,,,,,,,,
CHN,1992,4052.978998981498,,,,,,,,,,,,,,,
CHN,1993,4240.639328815753,,,,,,,,,,,,,,,
CHN,1994,3921.75057916591,,,,,,,,,,,,,,,
CHN,1995,4317.02796084571,,,,,,,,,,,,,,,
CHN,1996,4547.882816126011,,,,,,,,,,,,,,,
CHN,1997,4516.216141918002,,,,,,,,,,,,,,,
CHN,1998,4429.169311897582,,,,,,,,,,,,,,,
CHN,1999,4684.14725229664,,,,,,,,,,,,,,,
CHN,2000,4814.940153089358,,,,,,,,,,,,,,,
CHN,2001,4935.389501817514,,,,,,,,,,,,,,,
CHN,2002,5363.058598458813,,,,,,,,,,,,,,,
CHN,2003,6245.866439454006,,,,,,,,,,,,,,,
CHN,2004,6782.319641824635,,,,,,,,,,,,,,,
CHN,2005,7644.487264,,,,,,,,,,,,,,,
CHN,2006,8206.252199066666,,,,,,,,,,,,,,,
CHN,2007,8555.473534133336,,,,,,,,,,,,,,,
CHN,2008,8904.086069200001,,,,,,,,,,,,,,,
CHN,2009,9216.152504266667,,,,,,,,,,,,,,,
CHN,2010,9875.875439333335,,,,,,,,,,,,,,,
CHN,2011,11124.6472744,,,,,,,,,,,,,,,
CHN,2012,11642.24540946667,,,,,,,,,,,,,,,
CHN,2013,11632.35554453333,,,,,,,,,,,,,,,
CHN,2014,11505.8676796,,,,,,,,,,,,,,,
CHN,2015,11459.97481466667,,,,,,,,,,,,,,,
CHN,2016,11485.81794973333,,,,,,,,,,,,,,,
CHN,2017,11927.1930848,,,,,,,,,,,,,,,
CHN,2018,12152.25321986667,,,,,,,,,,,,,,,
CHN,2019,12395.11735493333,,,,,,,,,,,,,,,
CHN,2020,12462.51849,,,,,,,,,,,,,,,
CHN,2021,12998.84179,,,,,,,,,,,,,,,
CHN,2022,13044.02091290738,,,,,,,,,,,,,,,
CHN,2023,13560.45753633768,,,,,,,,,,,,,,,
CHN,2024,13737.11201165898,13737.11201165898,13737.11201165898,,,,,,13508,13737.11201165898,13821.603,,,13737.11201165898,,
CHN,2025,,13508,13922.08960932714,,,,,,,13355.52556689072,13989.68239999999,,,13355.52556689072,,
CHN,2026,,13393.54008104932,14107.06720699539,,,,,,,12973.93912212236,14157.76179999998,,,12973.93912212236,,
CHN,2027,,13279.08016209863,14292.04480466357,,,,,,,12592.35267735412,14325.84120000002,,,12592.35267735412,,
CHN,2028,,13164.62024314792,14477.02240233176,,,,,,,12210.76623258577,14493.92060000001,,,12210.76623258577,,
CHN,2029,,13050.16032419723,14662,,,,,,,11829.17978781753,14662,,,11829.17978781753,,
CHN,2030,,12935.70040524655,14490.94333333336,,,,,,,11447.59334304917,14189.03225806449,,,11447.59334304917,,
CHN,2031,,12821.24048629584,14319.88666666666,,,,,,,11066.00689828093,13716.06451612909,,,11066.00689828093,,
CHN,2032,,12706.78056734515,14148.83000000002,,,,,,,10684.42045351258,13243.09677419357,,,10684.42045351258,,
CHN,2033,,12592.32064839447,13977.77333333332,,,,,,,10302.83400874422,12770.12903225806,,,10302.83400874422,,
CHN,2034,,12477.86072944378,13806.71666666667,,,,,,,9921.24756397598,12297.16129032255,,,9921.24756397598,,
CHN,2035,,12363.40081049308,13635.66,12157.2,13635.66,,,,,9539.661119207623,11824.19354838715,,,9539.661119207623,,
CHN,2036,,,,,,,,,,9158.074674439384,11351.22580645164,,,9158.074674439384,,
CHN,2037,,,,,,,,,,8776.488229671028,10878.25806451612,,,8776.488229671028,,
CHN,2038,,,,,,,,,,8394.901784902788,10405.29032258061,,,8394.901784902788,,
CHN,2039,,,,,,,,,,8013.315340134432,9932.32258064521,,,8013.315340134432,,
CHN,2040,,,,,,,,,,7631.728895366075,9459.354838709696,,,7631.728895366075,,
CHN,2041,,,,,,,,,,7250.142450597836,8986.387096774182,,,7250.142450597836,,
CHN,2042,,,,,,,,,,6868.55600582948,8513.419354838668,,,6868.55600582948,,
CHN,2043,,,,,,,,,,6486.96956106124,8040.451612903271,,,6486.96956106124,,
CHN,2044,,,,,,,,,,6105.383116292884,7567.483870967757,,,6105.383116292884,,
CHN,2045,,,,,,,,,,5723.796671524644,7094.516129032243,,,5723.796671524644,,
CHN,2046,,,,,,,,,,5342.210226756288,6621.548387096729,,,5342.210226756288,,
CHN,2047,,,,,,,,,,4960.623781988048,6148.580645161332,,,4960.623781988048,,
CHN,2048,,,,,,,,,,4579.037337219692,5675.612903225818,,,4579.037337219692,,
CHN,2049,,,,,,,,,,4197.450892451336,5202.645161290304,,,4197.450892451336,,
CHN,2050,,,,,,,,,,3815.864447683096,4729.677419354906,,,3815.864447683096,,
CHN,2051,,,,,,,,,,3434.27800291474,4256.709677419392,,,3434.27800291474,,
CHN,2052,,,,,,,,,,3052.6915581465,3783.741935483878,,,3052.6915581465,,
CHN,2053,,,,,,,,,,2671.105113378144,3310.774193548365,,,2671.105113378144,,
CHN,2054,,,,,,,,,,2289.518668609904,2837.806451612967,,,2289.518668609904,,
CHN,2055,,,,,,,,,,1907.932223841548,2364.838709677453,,,1907.932223841548,,
CHN,2056,,,,,,,,,,1526.345779073308,1891.870967741939,,,1526.345779073308,,
CHN,2057,,,,,,,,,,1144.759334304952,1418.903225806425,,,1144.759334304952,,
CHN,2058,,,,,,,,,,763.1728895365959,945.9354838710278,,,763.1728895365959,,
CHN,2059,,,,,,,,,,381.5864447683562,472.9677419355139,,,381.5864447683562,,
CHN,2060,,,,,,,,2060,,0,0,,,0,0,
CIV,1990,-7.71062,,,,,,,,,,,,,,,
CIV,1991,4.491689999999999,,,,,,,,,,,,,,,
CIV,1992,7.21102,,,,,,,,,,,,,,,
CIV,1993,9.40019,,,,,,,,,,,,,,,
CIV,1994,12.32088,,,,,,,,,,,,,,,
CIV,1995,14.88435,,,,,,,,,,,,,,,
CIV,1996,15.2424,,,,,,,,,,,,,,,
CIV,1997,18.91852,,,,,,,,,,,,,,,
CIV,1998,22.69681,,,,,,,,,,,,,,,
CIV,1999,24.48417,,,,,,,,,,,,,,,
CIV,2000,28.93575,,,,,,,,,,,,,,,
CIV,2001,49.41317,,,,,,,,,,,,,,,
CIV,2002,52.40415,,,,,,,,,,,,,,,
CIV,2003,52.87132,,,,,,,,,,,,,,,
CIV,2004,55.36629,,,,,,,,,,,,,,,
CIV,2005,61.18705000000001,,,,,,,,,,,,,,,
CIV,2006,63.10919999999999,,,,,,,,,,,,,,,
CIV,2007,67.47808000000001,,,,,,,,,,,,,,,
CIV,2008,69.82387,,,,,,,,,,,,,,,
CIV,2009,71.42250999999999,,,,,,,,,,,,,,,
CIV,2010,77.19163999999999,,,,,,,,,,,,,,,
CIV,2011,79.16757000000001,,,,,,,,,,,,,,,
CIV,2012,86.02641,,,,,,,,,,,,,,,
CIV,2013,90.05341,,,,,,,,,,,,,,,
CIV,2014,95.30207,,,,,,,,,,,,,,,
CIV,2015,100.64857,,,,,,,,,,,,,,,
CIV,2016,93.23874000000001,,,,,,,,,,,,,,,
CIV,2017,94.83794,,,,,,,,,,,,,,,
CIV,2018,96.18156,,,,,,,,,,,,,,,
CIV,2019,99.76308,,,,,,,,,,,,,,,
CIV,2020,100.31371,,,,,,,,,,,,,,,
CIV,2021,106.31034,,,,,,,,,,,,,,,
CIV,2022,110.34558,110.34558,110.34558,,,,,,110.34558,,,,,110.34558,,
CIV,2030,,53.6258,96.46865,,,53.6258,96.46865,,,,,,,,,
CIV,2035,,40.19948,104.659,40.19948,104.659,,,,,,,,,,,
CMR,2010,-68.12519999999999,,,,,,,,,,,,,,,
CMR,2011,-70.81595,,,,,,,,,,,,,,,
CMR,2012,-74.54214,,,,,,,,,,,,,,,
CMR,2013,-69.01937,,,,,,,,,,,,,,,
CMR,2014,-74.54672000000001,,,,,,,,,,,,,,,
CMR,2015,-70.71299999999999,,,,,,,,,,,,,,,
CMR,2016,-70.66443,,,,,,,,,,,,,,,
CMR,2017,-61.56335,,,,,,,,,,,,,,,
CMR,2018,-64.76152999999999,,,,,,,,,,,,,,,
CMR,2019,-53.00055,,,,,,,,,,,,,,,
CMR,2020,-53.4467,-53.4467,-53.4467,,,,,,,,,,,,,
CMR,2030,,76.825,104.186,,,76.825,104.186,,,,,,,,,
COD,1990,148.34029,,,,,,,,,,,,,,,
COD,1991,144.85779,,,,,,,,,,,,,,,
COD,1992,151.8652,,,,,,,,,,,,,,,
COD,1993,156.62842,,,,,,,,,,,,,,,
COD,1994,-108.18518,,,,,,,,,,,,,,,
COD,1995,-90.434798,,,,,,,,,,,,,,,
COD,1996,-82.76602099999999,,,,,,,,,,,,,,,
COD,1997,-67.52685099999999,,,,,,,,,,,,,,,
COD,1998,-47.107193,,,,,,,,,,,,,,,
COD,1999,-33.64638900000001,,,,,,,,,,,,,,,
COD,2000,-269.71335,,,,,,,,,,,,,,,
COD,2001,-284.94922,,,,,,,,,,,,,,,
COD,2002,-108.18794,,,,,,,,,,,,,,,
COD,2003,-110.73866,,,,,,,,,,,,,,,
COD,2004,155.20815,,,,,,,,,,,,,,,
COD,2005,159.39164,,,,,,,,,,,,,,,
COD,2006,27.835193,,,,,,,,,,,,,,,
COD,2007,23.122287,,,,,,,,,,,,,,,
COD,2008,26.264748,,,,,,,,,,,,,,,
COD,2009,25.892767,,,,,,,,,,,,,,,
COD,2010,30.019704,,,,,,,,,,,,,,,
COD,2011,28.688091,,,,,,,,,,,,,,,
COD,2012,34.908431,,,,,,,,,,,,,,,
COD,2013,41.387791,,,,,,,,,,,,,,,
COD,2014,43.969032,,,,,,,,,,,,,,,
COD,2015,43.809646,,,,,,,,,,,,,,,
COD,2016,44.055957,,,,,,,,,,,,,,,
COD,2017,47.747727,,,,,,,,,,,,,,,
COD,2018,46.029683,,,,,,,,,,,,,,,
COD,2019,49.021146,,,,,,,,,,,,,,,
COD,2020,51.248728,,,,,,,,,,,,,,,
COD,2021,53.67180200000001,,,,,,,,,,,,,,,
COD,2022,57.42228,,,,,,,,,,,,,,,
COD,2023,58.867028,,,,,,,,,,,,,,,
COD,2024,61.410729,,,,,,,,,,,,,61.410729,,
COG,1994,-11.93079,,,,,,,,,,,,,,,
COG,2000,-15.256987,,,,,,,,,,,,,,,
COG,2015,-19.283668,,,,,,,,,,,,,,,
COG,2017,-22.43022999999999,,,,,,,,,,,,,,,
COG,2020,-22.85231,,,,,,,,,,,,,,,-22.85213
COG,2025,-22.03323,-22.03323,-22.03323,,,,,,,,,,,,,
COG,2030,,-24.25406,-21.71686,,,-24.25406,-21.71686,,,,,,,,,
COG,2035,,-26.56947,-21.93231,-26.56947,-21.93231,,,,,,,,,,,
COK,1990,.059915345,,,,,,,,,,,,,,,
COK,1991,.059381181,,,,,,,,,,,,,,,
COK,1992,.060652689,,,,,,,,,,,,,,,
COK,1993,.068072899,,,,,,,,,,,,,,,
COK,1995,.071378346,,,,,,,,,,,,,,,
COK,1996,.078073608,,,,,,,,,,,,,,,
COK,1997,.079681414,,,,,,,,,,,,,,,
COK,1998,.077594048,,,,,,,,,,,,,,,
COK,1999,.077162732,,,,,,,,,,,,,,,
COK,2000,.076144989,,,,,,,,,,,,,,,
COK,2001,.070108583,,,,,,,,,,,,,,,
COK,2002,.061853818,,,,,,,,,,,,,,,
COK,2003,.069151209,,,,,,,,,,,,,,,
COK,2004,.077911718,,,,,,,,,,,,,,,
COK,2005,.086176135,,,,,,,,,,,,,,,
COK,2006,.0899741,,,,,,,,,,,,,,,
COK,2007,.08980013,,,,,,,,,,,,,,,
COK,2008,.090171062,,,,,,,,,,,,,,,
COK,2009,.089621526,,,,,,,,,,,,,,,
COK,2010,.097232996,,,,,,,,,,,,,,,
COK,2011,.10461927,,,,,,,,,,,,,,,
COK,2012,.10878713,,,,,,,,.10878713,.10878713,.10878713,,,,,
COK,2013,.10860733,,,,,,,,,.1049018753571431,.1049018753571431,,,,,
COK,2014,.10457161,,,,,,,,,.1010166207142857,.1010166207142857,,,,,
COK,2015,.10393955,,,,,,,,,.0971313660714284,.0971313660714284,,,,,
COK,2016,.096726943,,,,,,,,,.093246111428571,.093246111428571,,,,,
COK,2017,.1036671,,,,,,,,,.0893608567857145,.0893608567857145,,,,,
COK,2018,.10372159,,,,,,,,,.0854756021428571,.0854756021428571,,,,,
COK,2019,.10646712,,,,,,,,,.0815903474999997,.0815903474999997,,,,,
COK,2020,.086617464,,,,,,,,,.0777050928571423,.0777050928571423,,,,,
COK,2021,.082457953,,,,,,,,,.0738198382142858,.0738198382142858,,,,,
COK,2022,.084660668,,,,,,,,,.0699345835714285,.0699345835714285,,,,,
COK,2023,.087376828,,,,,,,,,.0660493289285711,.0660493289285711,,,,,
COK,2024,.087277589,,,,,,,,,.0621640742857146,.0621640742857146,,,.087277589,,
COK,2025,,,,,,,,,,.0582788196428572,.0582788196428572,,,.0818227396874978,,
COK,2026,,,,,,,,,,.0543935649999998,.0543935649999998,,,.076367890374998,,
COK,2027,,,,,,,,,,.0505083103571424,.0505083103571424,,,.0709130410624983,,
COK,2028,,,,,,,,,,.0466230557142859,.0466230557142859,,,.0654581917499986,,
COK,2029,,,,,,,,,,.0427378010714285,.0427378010714285,,,.0600033424374988,,
COK,2030,,,,,,,,,,.0388525464285712,.0388525464285712,,,.0545484931249991,,
COK,2031,,,,,,,,,,.0349672917857138,.0349672917857138,,,.0490936438124994,,
COK,2032,,,,,,,,,,.0310820371428573,.0310820371428573,,,.0436387944999979,,
COK,2033,,,,,,,,,,.0271967824999999,.0271967824999999,,,.0381839451874981,,
COK,2034,,,,,,,,,,.0233115278571425,.0233115278571425,,,.0327290958749984,,
COK,2035,,,,,,,,,,.0194262732142851,.0194262732142851,,,.0272742465624987,,
COK,2036,,,,,,,,,,.0155410185714286,.0155410185714286,,,.0218193972499989,,
COK,2037,,,,,,,,,,.0116557639285713,.0116557639285713,,,.0163645479374992,,
COK,2038,,,,,,,,,,.0077705092857139,.0077705092857139,,,.0109096986249995,,
COK,2039,,,,,,,,,,.0038852546428574,.0038852546428574,,,.005454849312498,,
COK,2040,,,,,,,,2040,,0,0,,,0,0,
COL,1990,222.664777,,,,,,,,,,,,,,,
COL,1991,226.3516034,,,,,,,,,,,,,,,
COL,1992,231.7531621,,,,,,,,,,,,,,,
COL,1993,234.3761173,,,,,,,,,,,,,,,
COL,1994,236.4242971,,,,,,,,,,,,,,,
COL,1995,239.1908786,,,,,,,,,,,,,,,
COL,1996,240.8533933,,,,,,,,,,,,,,,
COL,1997,248.7200477,,,,,,,,,,,,,,,
COL,1998,247.8791115,,,,,,,,,,,,,,,
COL,1999,242.8694754,,,,,,,,,,,,,,,
COL,2000,225.1126749,,,,,,,,,,,,,,,
COL,2001,204.3273196,,,,,,,,,,,,,,,
COL,2002,203.9988756,,,,,,,,,,,,,,,
COL,2003,223.7205595,,,,,,,,,,,,,,,
COL,2004,225.390626,,,,,,,,,,,,,,,
COL,2005,214.8182998,,,,,,,,,,,,,,,
COL,2006,217.0848324,,,,,,,,,,,,,,,
COL,2007,220.9484452,,,,,,,,,,,,,,,
COL,2008,217.7412574,,,,,,,,,,,,,,,
COL,2009,216.2005056,,,,,,,,,,,,,,,
COL,2010,224.8467832,,,,,,,,,,,,,,,
COL,2011,234.67754,,,,,,,,,,,,,,,
COL,2012,237.9688008,,,,,,,,,,,,,,,
COL,2013,224.5398667,,,,,,,,,,,,,,,
COL,2014,233.522116,,,,,,,,,,,,,,,
COL,2015,231.5126589,,,,,,,,,,,,,,,
COL,2016,260.1821463,,,,,,,,,,,,,,,
COL,2017,279.81531,,,,,,,,,,,,,,,
COL,2018,284.50409,,,,,,,,,,,,,,,
COL,2019,272.5265,,,,,,,,,,,,,,,
COL,2020,274.7924048,,,,,,,,,,,,,,,
COL,2021,280.1019837,,,,,,,,,,,,,,,
COL,2022,294.2059187098773,,,,,,,,,,,,,,,
COL,2023,295.4910064328888,,,,,,,,,,,,,,,
COL,2024,298.2979314594256,298.2979314594256,298.2979314594256,,,,,,,,,,,298.2979314594256,,
COL,2025,,276.8216095495227,276.8216095495227,,,,,,,,,,,286.8249340956027,,
COL,2026,,255.3452876396186,255.3452876396186,,,,,,,,,,,275.3519367317786,,
COL,2027,,233.8689657297145,233.8689657297145,,,,,,,,,,,263.8789393679544,,
COL,2028,,212.3926438198105,212.3926438198105,,,,,,,,,,,252.4059420041303,,
COL,2029,,190.9163219098991,190.9163219098991,,,,,,,,,,,240.9329446403062,,
COL,2030,,169.44,169.44,,,169.44,169.44,,,,,169.44,169.44,229.4599472764821,,
COL,2031,,166.5519999999988,167.752,,,,,,,,,160.9680000000008,160.9680000000008,217.986949912658,,
COL,2032,,163.6639999999989,166.0639999999999,,,,,,,,,152.4959999999992,152.4959999999992,206.5139525488339,,
COL,2033,,160.7759999999989,164.3760000000002,,,,,,,,,144.0240000000013,144.0240000000013,195.0409551850098,,
COL,2034,,157.887999999999,162.6880000000001,,,,,,,,,135.5519999999997,135.5519999999997,183.5679578211857,,
COL,2035,,155,161,155,161,,,,,,,127.0799999999981,127.0799999999981,172.0949604573616,,
COL,2036,,,,,,,,,,,,118.6080000000002,118.6080000000002,160.6219630935375,,
COL,2037,,,,,,,,,,,,110.1359999999986,110.1359999999986,149.1489657297134,,
COL,2038,,,,,,,,,,,,101.6640000000007,101.6640000000007,137.6759683658893,,
COL,2039,,,,,,,,,,,,93.1919999999991,93.1919999999991,126.2029710020652,,
COL,2040,,,,,,,,,,,,84.72000000000116,84.72000000000116,114.7299736382411,,
COL,2041,,,,,,,,,,,,76.24799999999959,76.24799999999959,103.256976274417,,
COL,2042,,,,,,,,,,,,67.77599999999802,67.77599999999802,91.78397891059285,,
COL,2043,,,,,,,,,,,,59.30400000000009,59.30400000000009,80.31098154676874,,
COL,2044,,,,,,,,,,,,50.83199999999852,50.83199999999852,68.83798418294464,,
COL,2045,,,,,,,,,,,,42.36000000000058,42.36000000000058,57.36498681912053,,
COL,2046,,,,,,,,,,,,33.88799999999901,33.88799999999901,45.89198945529643,,
COL,2047,,,,,,,,,,,,25.41600000000108,25.41600000000108,34.41899209147232,,
COL,2048,,,,,,,,,,,,16.94399999999951,16.94399999999951,22.94599472764821,,
COL,2049,,,,,,,,,,,,8.471999999997934,8.471999999997934,11.47299736382411,,
COL,2050,,,,,,,,2050,,,,0,0,0,0,
COM,2000,-2.227,,,,,,,,,,,,,,,
COM,2005,-2.0335,,,,,,,,,,,,,,,
COM,2010,-1.8997,,,,,,,,,,,,,,,
COM,2011,-1.8885,,,,,,,,,,,,,,,
COM,2012,-1.8677,,,,,,,,,,,,,,,
COM,2013,-1.8481,,,,,,,,,,,,,,,
COM,2014,-1.8444,,,,,,,,,,,,,,,
COM,2015,-1.807,,,,,,,,,,,,,,,
COM,2016,-1.7541,,,,,,,,,,,,,,,
COM,2017,-1.7926,,,,,,,,,,,,,,,
COM,2018,-1.7087,,,,,,,,,,,,,,,
COM,2019,-1.7114,,,,,,,,,,,,,,,
COM,2020,-1.686,,,,,,,,,,,,,,,
COM,2021,-1.6776,-1.6776,-1.6776,,,,,,,,,,,,,
COM,2030,,-1.7,-1.7,,,-1.7,-1.7,,,,,,,,,
CPV,2015,.8611,,,,,,,,,,,,,,,
CPV,2019,.9226,,,,,,,,,,,,,,,
CPV,2023,.9456,.9456,.9456,,,,,,,,,,,.9456,,.9456599999999999
CPV,2024,,.9353728571428555,.9520615142857149,,,,,,,,,,,.9105777777777888,,
CPV,2025,,.925145714285712,.9585230285714292,,,,,,,,,,,.8755555555555645,,
CPV,2026,,.9149185714285686,.9649845428571435,,,,,,,,,,,.8405333333333402,,
CPV,2027,,.9046914285714287,.9714460571428578,,,,,,,,,,,.805511111111116,,
CPV,2028,,.8944642857142853,.9779075714285721,,,,,,,,,,,.7704888888888917,,
CPV,2029,,.8842371428571418,.9843690857142864,,,,,,,,,,,.7354666666666674,,
CPV,2030,,.87401,.9908306,,,.87401,.9908306,,,,,.87401,.9908306,.7004444444444431,,
CPV,2031,,.8619640000000004,1.012785280000003,,,,,,,,,.8303094999999985,.9412890699999963,.665422222222233,,
CPV,2032,,.8499179999999988,1.034739960000003,,,,,,,,,.7866089999999986,.8917475399999972,.6304000000000087,,
CPV,2033,,.8378719999999973,1.056694640000003,,,,,,,,,.7429084999999986,.8422060099999982,.5953777777777844,,
CPV,2034,,.8258259999999993,1.078649320000004,,,,,,,,,.6992079999999987,.7926644799999991,.5603555555555602,,
CPV,2035,,.8137799999999999,1.100604,.8137799999999999,1.100604,,,,,,,.6555074999999988,.7431229500000001,.5253333333333359,,
CPV,2036,,,,,,,,,,,,.6118069999999989,.693581420000001,.4903111111111116,,
CPV,2037,,,,,,,,,,,,.568106499999999,.6440398900000019,.4552888888888873,,
CPV,2038,,,,,,,,,,,,.524405999999999,.5944983600000029,.4202666666666772,,
CPV,2039,,,,,,,,,,,,.4807054999999991,.5449568300000038,.3852444444444529,,
CPV,2040,,,,,,,,,,,,.4370049999999992,.4954153000000048,.3502222222222287,,
CPV,2041,,,,,,,,,,,,.3933044999999993,.4458737699999915,.3152000000000044,,
CPV,2042,,,,,,,,,,,,.3496039999999994,.3963322399999925,.2801777777777801,,
CPV,2043,,,,,,,,,,,,.3059034999999994,.3467907099999934,.2451555555555558,,
CPV,2044,,,,,,,,,,,,.2622029999999995,.2972491799999943,.2101333333333315,,
CPV,2045,,,,,,,,,,,,.2185024999999996,.2477076499999953,.1751111111111214,,
CPV,2046,,,,,,,,,,,,.1748019999999997,.1981661199999962,.1400888888888971,,
CPV,2047,,,,,,,,,,,,.1311014999999998,.1486245899999972,.1050666666666729,,
CPV,2048,,,,,,,,,,,,.0874009999999998,.0990830599999981,.0700444444444486,,
CPV,2049,,,,,,,,,,,,.0437004999999999,.0495415299999991,.0350222222222243,,
CPV,2050,,,,,,,,2050,,,,0,0,0,0,
CRI,1990,36.8088121,,,,,,,,36.8088121,36.8088121,36.8088121,,,,,
CRI,1991,30.87451871,,,,,,,,,36.19533189833328,36.19533189833328,,,,,
CRI,1992,25.8166655,,,,,,,,,35.58185169666672,35.58185169666672,,,,,
CRI,1993,20.59166459,,,,,,,,,34.96837149499993,34.96837149499993,,,,,
CRI,1994,20.26123803,,,,,,,,,34.35489129333337,34.35489129333337,,,,,
CRI,1995,17.12628079,,,,,,,,,33.74141109166658,33.74141109166658,,,,,
CRI,1996,19.06840587,,,,,,,,,33.12793089000002,33.12793089000002,,,,,
CRI,1997,18.60877168,,,,,,,,,32.51445068833345,32.51445068833345,,,,,
CRI,1998,24.31948271,,,,,,,,,31.90097048666667,31.90097048666667,,,,,
CRI,1999,22.27681356,,,,,,,,,31.2874902850001,31.2874902850001,,,,,
CRI,2000,22.22504189,,,,,,,,,30.67401008333331,30.67401008333331,,,,,
CRI,2001,12.86662177,,,,,,,,,30.06052988166675,30.06052988166675,,,,,
CRI,2002,13.92493137,,,,,,,,,29.44704967999996,29.44704967999996,,,,,
CRI,2003,14.23307961,,,,,,,,,28.8335694783334,28.8335694783334,,,,,
CRI,2004,15.38649883,,,,,,,,,28.22008927666661,28.22008927666661,,,,,
CRI,2005,15.32019511,,,,,,,,,27.60660907500005,27.60660907500005,,,,,
CRI,2006,16.232331,,,,,,,,,26.99312887333326,26.99312887333326,,,,,
CRI,2007,18.31355048,,,,,,,,,26.3796486716667,26.3796486716667,,,,,
CRI,2008,17.11324762,,,,,,,,,25.76616846999991,25.76616846999991,,,,,
CRI,2009,16.56025737,,,,,,,,,25.15268826833335,25.15268826833335,,,,,
CRI,2010,16.49396898,,,,,,,,,24.53920806666679,24.53920806666679,,,,,
CRI,2011,15.5047999,,,,,,,,,23.925727865,23.925727865,,,,,
CRI,2012,20.37968262,,,,,,,,,23.31224766333344,23.31224766333344,,,,,
CRI,2013,19.74094506,,,,,,,,,22.69876746166665,22.69876746166665,,,,,
CRI,2014,13.10580101,,,,,,,,,22.08528726000009,22.08528726000009,,,,,
CRI,2015,13.18022362,,,,,,,,,21.4718070583333,21.4718070583333,,,,,
CRI,2016,13.04058782,,,,,,,,,20.85832685666674,20.85832685666674,,,,,
CRI,2017,12.50943907,,,,,,,,,20.24484665499995,20.24484665499995,,,,,
CRI,2018,15.45131021,,,,,,,,,19.63136645333338,19.63136645333338,,,,,
CRI,2019,14.97778366,,,,,,,,,19.0178862516666,19.0178862516666,,,,,
CRI,2020,11.21569855,,,,,,,,,18.40440605000003,18.40440605000003,,,,,
CRI,2021,12.63370618,12.63370618,12.63370618,,,,,,,17.79092584833325,17.79092584833325,,,,,
CRI,2022,,13.80713745333333,13.80713745333333,,,,,,,17.17744564666668,17.17744564666668,,,,,
CRI,2023,,14.98056872666666,14.98056872666666,,,,,,,16.56396544500012,16.56396544500012,,,,,
CRI,2024,16.154,16.154,16.154,,,,,,,15.95048524333333,15.95048524333333,,,16.154,,
CRI,2025,,15.3063,15.3063,,,,,,,15.33700504166677,15.33700504166677,,,15.53269230769229,,
CRI,2026,,14.52104000000008,15.20088415584414,,,,,,,14.72352483999998,14.72352483999998,,,14.91138461538458,,
CRI,2027,,13.73577999999998,15.09546831168831,,,,,,,14.11004463833342,14.11004463833342,,,14.29007692307687,,
CRI,2028,,12.9505200000001,14.99005246753245,,,,,,,13.49656443666663,13.49656443666663,,,13.66876923076916,,
CRI,2029,,12.16525999999999,14.88463662337659,,,,,,,12.88308423500007,12.88308423500007,,,13.04746153846168,,
CRI,2030,,11.38,14.77922077922078,,,11.38,14.77922077922078,,,12.26960403333328,12.26960403333328,11.38,14.77922077922078,12.42615384615397,,
CRI,2031,,11.11080000000004,14.59891662337662,,,,,,,11.65612383166672,11.65612383166672,10.81100000000015,14.0402597402599,11.80484615384626,,
CRI,2032,,10.84159999999997,14.41861246753245,,,,,,,11.04264362999993,11.04264362999993,10.24200000000019,13.30129870129872,11.18353846153855,,
